year,school name,suburb,state,teaching staff per total enrolments
2010,Mount St Joseph Milperra,Milperra,NSW,0.0931422722620266
2009,Mount St Joseph Milperra,Milperra,NSW,0.0897308075772682
2008,Mount St Joseph Milperra,Milperra,NSW,0.08917835671342686
2024,"St Patrick's College, Strathfield",Strathfield,NSW,0.08698453608247422
2023,"St Patrick's College, Strathfield",Strathfield,NSW,0.08405029781601589
2022,"St Patrick's College, Strathfield",Strathfield,NSW,0.08355978260869565
2021,"St Patrick's College, Strathfield",Strathfield,NSW,0.08024691358024691
2020,"St Patrick's College, Strathfield",Strathfield,NSW,0.07947477539737388
2019,"St Patrick's College, Strathfield",Strathfield,NSW,0.0784177654406662
2018,"St Patrick's College, Strathfield",Strathfield,NSW,0.0781140042223786
2017,"St Patrick's College, Strathfield",Strathfield,NSW,0.080338266384778
2016,"St Patrick's College, Strathfield",Strathfield,NSW,0.07800421644413212
2015,"St Patrick's College, Strathfield",Strathfield,NSW,0.08180535966149506
2014,"St Patrick's College, Strathfield",Strathfield,NSW,0.07983193277310924
2013,"St Patrick's College, Strathfield",Strathfield,NSW,0.08047585724282715
2012,"St Patrick's College, Strathfield",Strathfield,NSW,0.07977606717984605
2011,"St Patrick's College, Strathfield",Strathfield,NSW,0.07735191637630662
2010,"St Patrick's College, Strathfield",Strathfield,NSW,0.07697690692792163
2009,"St Patrick's College, Strathfield",Strathfield,NSW,0.07600281491907107
2008,"St Patrick's College, Strathfield",Strathfield,NSW,0.07436260623229461
2024,Edmund Rice College,West Wollongong,NSW,0.07800751879699248
2023,Edmund Rice College,West Wollongong,NSW,0.07655954631379962
2022,Edmund Rice College,West Wollongong,NSW,0.07736943907156674
2021,Edmund Rice College,West Wollongong,NSW,0.07766990291262135
2020,Edmund Rice College,West Wollongong,NSW,0.07648183556405354
2019,Edmund Rice College,West Wollongong,NSW,0.07789678675754626
2018,Edmund Rice College,West Wollongong,NSW,0.07685098406747891
2017,Edmund Rice College,West Wollongong,NSW,0.07969639468690702
2016,Edmund Rice College,West Wollongong,NSW,0.07775590551181102
2015,Edmund Rice College,West Wollongong,NSW,0.07763023493360573
2014,Edmund Rice College,West Wollongong,NSW,0.07600434310532031
2013,Edmund Rice College,West Wollongong,NSW,0.07281001137656427
2012,Edmund Rice College,West Wollongong,NSW,0.07878787878787878
2011,Edmund Rice College,West Wollongong,NSW,0.07984790874524715
2010,Edmund Rice College,West Wollongong,NSW,0.0824607329842932
2009,Edmund Rice College,West Wollongong,NSW,0.08502024291497975
2008,Edmund Rice College,West Wollongong,NSW,0.08981233243967829
2024,Rosebank College,Five Dock,NSW,0.08689655172413793
2023,Rosebank College,Five Dock,NSW,0.0825242718446602
2022,Rosebank College,Five Dock,NSW,0.08402777777777778
2021,Rosebank College,Five Dock,NSW,0.08142857142857143
2020,Rosebank College,Five Dock,NSW,0.07902298850574713
2019,Rosebank College,Five Dock,NSW,0.07675438596491228
2018,Rosebank College,Five Dock,NSW,0.07698229407236336
2017,Rosebank College,Five Dock,NSW,0.0786699107866991
2016,Rosebank College,Five Dock,NSW,0.08110367892976589
2015,Rosebank College,Five Dock,NSW,0.07325383304940375
2014,Rosebank College,Five Dock,NSW,0.073502722323049
2013,Rosebank College,Five Dock,NSW,0.07684210526315789
2012,Rosebank College,Five Dock,NSW,0.07838179519595449
2011,Rosebank College,Five Dock,NSW,0.07932011331444759
2010,Rosebank College,Five Dock,NSW,0.07938931297709924
2009,Rosebank College,Five Dock,NSW,0.08247422680412371
2008,Rosebank College,Five Dock,NSW,0.09090909090909091
2024,St Edward's Christian Brothers' College,East Gosford,NSW,0.08385093167701864
2023,St Edward's Christian Brothers' College,East Gosford,NSW,0.08440913604766634
2022,St Edward's Christian Brothers' College,East Gosford,NSW,0.07706766917293233
2021,St Edward's Christian Brothers' College,East Gosford,NSW,0.07766990291262135
2020,St Edward's Christian Brothers' College,East Gosford,NSW,0.07859848484848485
2019,St Edward's Christian Brothers' College,East Gosford,NSW,0.07662835249042145
2018,St Edward's Christian Brothers' College,East Gosford,NSW,0.07434944237918216
2017,St Edward's Christian Brothers' College,East Gosford,NSW,0.08271375464684015
2016,St Edward's Christian Brothers' College,East Gosford,NSW,0.07656826568265683
2015,St Edward's Christian Brothers' College,East Gosford,NSW,0.07358490566037736
2014,St Edward's Christian Brothers' College,East Gosford,NSW,0.07246376811594203
2013,St Edward's Christian Brothers' College,East Gosford,NSW,0.07470119521912351
2012,St Edward's Christian Brothers' College,East Gosford,NSW,0.07653575025176233
2011,St Edward's Christian Brothers' College,East Gosford,NSW,0.07392607392607392
2010,St Edward's Christian Brothers' College,East Gosford,NSW,0.07830687830687831
2009,St Edward's Christian Brothers' College,East Gosford,NSW,0.07272727272727272
2008,St Edward's Christian Brothers' College,East Gosford,NSW,0.07583965330444203
2024,Waverley College,Waverley,NSW,0.08715300193673338
2023,Waverley College,Waverley,NSW,0.08535784635587657
2022,Waverley College,Waverley,NSW,0.08493696084936961
2021,Waverley College,Waverley,NSW,0.085177733065057
2020,Waverley College,Waverley,NSW,0.08551724137931034
2019,Waverley College,Waverley,NSW,0.08304256803907886
2018,Waverley College,Waverley,NSW,0.08292682926829269
2017,Waverley College,Waverley,NSW,0.08438818565400844
2016,Waverley College,Waverley,NSW,0.08436363636363636
2015,Waverley College,Waverley,NSW,0.08284023668639054
2014,Waverley College,Waverley,NSW,0.0821917808219178
2013,Waverley College,Waverley,NSW,0.08205521472392638
2012,Waverley College,Waverley,NSW,0.08762057877813505
2011,Waverley College,Waverley,NSW,0.08333333333333333
2010,Waverley College,Waverley,NSW,0.0815347721822542
2009,Waverley College,Waverley,NSW,0.07990506329113924
2008,Waverley College,Waverley,NSW,0.07634730538922156
2024,Christian Brothers' High School Lewisham,Lewisham,NSW,0.08451882845188284
2023,Christian Brothers' High School Lewisham,Lewisham,NSW,0.08433734939759036
2022,Christian Brothers' High School Lewisham,Lewisham,NSW,0.07780507780507781
2021,Christian Brothers' High School Lewisham,Lewisham,NSW,0.07509881422924901
2020,Christian Brothers' High School Lewisham,Lewisham,NSW,0.07627118644067797
2019,Christian Brothers' High School Lewisham,Lewisham,NSW,0.07761868877166542
2018,Christian Brothers' High School Lewisham,Lewisham,NSW,0.0781831720029784
2017,Christian Brothers' High School Lewisham,Lewisham,NSW,0.07692307692307693
2016,Christian Brothers' High School Lewisham,Lewisham,NSW,0.07873436350257543
2015,Christian Brothers' High School Lewisham,Lewisham,NSW,0.07703488372093023
2014,Christian Brothers' High School Lewisham,Lewisham,NSW,0.07680945347119646
2013,Christian Brothers' High School Lewisham,Lewisham,NSW,0.07548579970104634
2012,Christian Brothers' High School Lewisham,Lewisham,NSW,0.07534246575342465
2011,Christian Brothers' High School Lewisham,Lewisham,NSW,0.07352941176470588
2010,Christian Brothers' High School Lewisham,Lewisham,NSW,0.07523510971786834
2009,Christian Brothers' High School Lewisham,Lewisham,NSW,0.0744
2008,Christian Brothers' High School Lewisham,Lewisham,NSW,0.07737594617325484
2024,Saint Ignatius' College,Lane Cove,NSW,0.1175
2023,Saint Ignatius' College,Lane Cove,NSW,0.12005028284098052
2022,Saint Ignatius' College,Lane Cove,NSW,0.12101910828025478
2021,Saint Ignatius' College,Lane Cove,NSW,0.12229299363057325
2020,Saint Ignatius' College,Lane Cove,NSW,0.11839592616168046
2019,Saint Ignatius' College,Lane Cove,NSW,0.11977186311787072
2018,Saint Ignatius' College,Lane Cove,NSW,0.12159594680177327
2017,Saint Ignatius' College,Lane Cove,NSW,0.11802030456852793
2016,Saint Ignatius' College,Lane Cove,NSW,0.11888111888111888
2015,Saint Ignatius' College,Lane Cove,NSW,0.1164427383237364
2014,Saint Ignatius' College,Lane Cove,NSW,0.11381074168797954
2013,Saint Ignatius' College,Lane Cove,NSW,0.12901155327342748
2012,Saint Ignatius' College,Lane Cove,NSW,0.13316095669036845
2011,Saint Ignatius' College,Lane Cove,NSW,0.12917737789203085
2010,Saint Ignatius' College,Lane Cove,NSW,0.13580246913580246
2009,Saint Ignatius' College,Lane Cove,NSW,0.14166666666666666
2008,Saint Ignatius' College,Lane Cove,NSW,0.15141752577319587
2024,Chevalier College,Burradoo,NSW,0.08508287292817679
2023,Chevalier College,Burradoo,NSW,0.08463251670378619
2022,Chevalier College,Burradoo,NSW,0.0872093023255814
2021,Chevalier College,Burradoo,NSW,0.08207343412526998
2020,Chevalier College,Burradoo,NSW,0.08540540540540541
2019,Chevalier College,Burradoo,NSW,0.08247422680412371
2018,Chevalier College,Burradoo,NSW,0.08375378405650857
2017,Chevalier College,Burradoo,NSW,0.08294501397949673
2016,Chevalier College,Burradoo,NSW,0.07558644656820157
2015,Chevalier College,Burradoo,NSW,0.07474226804123711
2014,Chevalier College,Burradoo,NSW,0.07647058823529412
2013,Chevalier College,Burradoo,NSW,0.07883082373782108
2012,Chevalier College,Burradoo,NSW,0.08281389136242208
2011,Chevalier College,Burradoo,NSW,0.08014247551202137
2010,Chevalier College,Burradoo,NSW,0.08221626452189455
2009,Chevalier College,Burradoo,NSW,0.08636363636363636
2008,Chevalier College,Burradoo,NSW,0.08913649025069638
2024,St Gregory's College Campbelltown,Gregory Hills,NSW,0.08216292134831461
2023,St Gregory's College Campbelltown,Gregory Hills,NSW,0.08321060382916053
2022,St Gregory's College Campbelltown,Gregory Hills,NSW,0.08132530120481928
2021,St Gregory's College Campbelltown,Gregory Hills,NSW,0.08414725770097671
2020,St Gregory's College Campbelltown,Gregory Hills,NSW,0.07987942727957799
2019,St Gregory's College Campbelltown,Gregory Hills,NSW,0.0815485996705107
2018,St Gregory's College Campbelltown,Gregory Hills,NSW,0.08227311280746395
2017,St Gregory's College Campbelltown,Gregory Hills,NSW,0.08565737051792828
2016,St Gregory's College Campbelltown,Gregory Hills,NSW,0.08439646712463199
2015,St Gregory's College Campbelltown,Gregory Hills,NSW,0.08366141732283465
2014,St Gregory's College Campbelltown,Gregory Hills,NSW,0.07714561234329798
2013,St Gregory's College Campbelltown,Gregory Hills,NSW,0.0783132530120482
2012,St Gregory's College Campbelltown,Gregory Hills,NSW,0.08124373119358075
2011,St Gregory's College Campbelltown,Gregory Hills,NSW,0.08449197860962566
2010,St Gregory's College Campbelltown,Gregory Hills,NSW,0.08263598326359832
2009,St Gregory's College Campbelltown,Gregory Hills,NSW,0.0787321063394683
2008,St Gregory's College Campbelltown,Gregory Hills,NSW,0.07505070993914807
2024,St Augustine's College Sydney,Brookvale,NSW,0.0877742946708464
2023,St Augustine's College Sydney,Brookvale,NSW,0.08745247148288973
2022,St Augustine's College Sydney,Brookvale,NSW,0.08638743455497382
2021,St Augustine's College Sydney,Brookvale,NSW,0.08042895442359249
2020,St Augustine's College Sydney,Brookvale,NSW,0.0846262341325811
2019,St Augustine's College Sydney,Brookvale,NSW,0.09172259507829977
2018,St Augustine's College Sydney,Brookvale,NSW,0.09272030651340996
2017,St Augustine's College Sydney,Brookvale,NSW,0.09204368174726989
2016,St Augustine's College Sydney,Brookvale,NSW,0.09040880503144653
2015,St Augustine's College Sydney,Brookvale,NSW,0.09372453137734311
2014,St Augustine's College Sydney,Brookvale,NSW,0.08940397350993377
2013,St Augustine's College Sydney,Brookvale,NSW,0.08981001727115717
2012,St Augustine's College Sydney,Brookvale,NSW,0.0922242314647378
2011,St Augustine's College Sydney,Brookvale,NSW,0.09262589928057553
2010,St Augustine's College Sydney,Brookvale,NSW,0.08844765342960288
2009,St Augustine's College Sydney,Brookvale,NSW,0.09065679925994449
2008,St Augustine's College Sydney,Brookvale,NSW,0.09090909090909091
2024,St Scholastica's College Glebe Point,Glebe,NSW,0.07874762808349146
2023,St Scholastica's College Glebe Point,Glebe,NSW,0.07894736842105263
2022,St Scholastica's College Glebe Point,Glebe,NSW,0.07722772277227723
2021,St Scholastica's College Glebe Point,Glebe,NSW,0.08075772681954138
2020,St Scholastica's College Glebe Point,Glebe,NSW,0.07729468599033816
2019,St Scholastica's College Glebe Point,Glebe,NSW,0.07707317073170732
2018,St Scholastica's College Glebe Point,Glebe,NSW,0.07887049659201557
2017,St Scholastica's College Glebe Point,Glebe,NSW,0.08227228207639568
2016,St Scholastica's College Glebe Point,Glebe,NSW,0.08574277168494517
2015,St Scholastica's College Glebe Point,Glebe,NSW,0.09261083743842365
2014,St Scholastica's College Glebe Point,Glebe,NSW,0.08917835671342686
2013,St Scholastica's College Glebe Point,Glebe,NSW,0.08762886597938144
2012,St Scholastica's College Glebe Point,Glebe,NSW,0.08686210640608034
2011,St Scholastica's College Glebe Point,Glebe,NSW,0.08968609865470852
2010,St Scholastica's College Glebe Point,Glebe,NSW,0.08705882352941176
2009,St Scholastica's College Glebe Point,Glebe,NSW,0.08805790108564536
2008,St Scholastica's College Glebe Point,Glebe,NSW,0.09034653465346534
2024,Santa Sabina College,Strathfield,NSW,0.12030651340996168
2023,Santa Sabina College,Strathfield,NSW,0.10644910644910645
2022,Santa Sabina College,Strathfield,NSW,0.10885458976441917
2021,Santa Sabina College,Strathfield,NSW,0.10106820049301561
2020,Santa Sabina College,Strathfield,NSW,0.10858585858585859
2019,Santa Sabina College,Strathfield,NSW,0.10597140454163162
2018,Santa Sabina College,Strathfield,NSW,0.11019736842105263
2017,Santa Sabina College,Strathfield,NSW,0.10126582278481013
2016,Santa Sabina College,Strathfield,NSW,0.1021097046413502
2015,Santa Sabina College,Strathfield,NSW,0.10427350427350428
2014,Santa Sabina College,Strathfield,NSW,0.10042194092827005
2013,Santa Sabina College,Strathfield,NSW,0.10714285714285714
2012,Santa Sabina College,Strathfield,NSW,0.10973597359735973
2011,Santa Sabina College,Strathfield,NSW,0.10016155088852989
2010,Santa Sabina College,Strathfield,NSW,0.103125
2009,Santa Sabina College,Strathfield,NSW,0.10750193348801237
2008,Santa Sabina College,Strathfield,NSW,0.12020648967551623
2024,St Vincent's College,Potts Point,NSW,0.09825033647375504
2023,St Vincent's College,Potts Point,NSW,0.09894459102902374
2022,St Vincent's College,Potts Point,NSW,0.09466666666666666
2021,St Vincent's College,Potts Point,NSW,0.09749303621169916
2020,St Vincent's College,Potts Point,NSW,0.10183875530410184
2019,St Vincent's College,Potts Point,NSW,0.09663865546218488
2018,St Vincent's College,Potts Point,NSW,0.09182209469153516
2017,St Vincent's College,Potts Point,NSW,0.09467455621301775
2016,St Vincent's College,Potts Point,NSW,0.10410094637223975
2015,St Vincent's College,Potts Point,NSW,0.10333863275039745
2014,St Vincent's College,Potts Point,NSW,0.09967320261437909
2013,St Vincent's College,Potts Point,NSW,0.09193548387096774
2012,St Vincent's College,Potts Point,NSW,0.09646302250803858
2011,St Vincent's College,Potts Point,NSW,0.10067114093959731
2010,St Vincent's College,Potts Point,NSW,0.10016420361247948
2009,St Vincent's College,Potts Point,NSW,0.09501557632398754
2008,St Vincent's College,Potts Point,NSW,0.1
2024,Monte Sant' Angelo Mercy College,North Sydney,NSW,0.10118043844856661
2023,Monte Sant' Angelo Mercy College,North Sydney,NSW,0.10336134453781512
2022,Monte Sant' Angelo Mercy College,North Sydney,NSW,0.10252100840336134
2021,Monte Sant' Angelo Mercy College,North Sydney,NSW,0.10204081632653061
2020,Monte Sant' Angelo Mercy College,North Sydney,NSW,0.10256410256410256
2019,Monte Sant' Angelo Mercy College,North Sydney,NSW,0.10247651579846286
2018,Monte Sant' Angelo Mercy College,North Sydney,NSW,0.10671256454388985
2017,Monte Sant' Angelo Mercy College,North Sydney,NSW,0.10775862068965517
2016,Monte Sant' Angelo Mercy College,North Sydney,NSW,0.10738831615120274
2015,Monte Sant' Angelo Mercy College,North Sydney,NSW,0.09991460290350128
2014,Monte Sant' Angelo Mercy College,North Sydney,NSW,0.0979381443298969
2013,Monte Sant' Angelo Mercy College,North Sydney,NSW,0.1009657594381036
2012,Monte Sant' Angelo Mercy College,North Sydney,NSW,0.10229276895943562
2011,Monte Sant' Angelo Mercy College,North Sydney,NSW,0.10070671378091872
2010,Monte Sant' Angelo Mercy College,North Sydney,NSW,0.09990917347865577
2009,Monte Sant' Angelo Mercy College,North Sydney,NSW,0.10065237651444547
2008,Monte Sant' Angelo Mercy College,North Sydney,NSW,0.09380692167577413
2024,St Clare's College,Waverley,NSW,0.075
2023,St Clare's College,Waverley,NSW,0.07681564245810056
2022,St Clare's College,Waverley,NSW,0.07646176911544228
2021,St Clare's College,Waverley,NSW,0.07852564102564102
2020,St Clare's College,Waverley,NSW,0.07394957983193277
2019,St Clare's College,Waverley,NSW,0.08206106870229007
2018,St Clare's College,Waverley,NSW,0.08123791102514506
2017,St Clare's College,Waverley,NSW,0.09054325955734406
2016,St Clare's College,Waverley,NSW,0.09001956947162426
2015,St Clare's College,Waverley,NSW,0.083984375
2014,St Clare's College,Waverley,NSW,0.09071729957805907
2013,St Clare's College,Waverley,NSW,0.07889125799573561
2012,St Clare's College,Waverley,NSW,0.09382716049382717
2011,St Clare's College,Waverley,NSW,0.09832134292565947
2010,St Clare's College,Waverley,NSW,0.10224438902743142
2009,St Clare's College,Waverley,NSW,0.10462287104622871
2008,St Clare's College,Waverley,NSW,0.10208816705336426
2024,Stella Maris College,Manly,NSW,0.09683794466403162
2023,Stella Maris College,Manly,NSW,0.09969481180061038
2022,Stella Maris College,Manly,NSW,0.10010649627263046
